Vulnerabilidad;Descripción;Solución;Dirección IP;Puerto;Nombre;Protocolo;Severidad;Explotable;cve;bid;Puntaje cvss;Nombre del plug-in;Información adicional;xref;Dirección mac;Sistema operativo;
The remote service encrypts traffic using a protocol with known weaknesses.;The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws. An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.  NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC&apos.S definition of &apos.strong cryptography&apos..;Consult the application&apos.s documentation to disable SSL 2.0 and 3.0. Use TLS 1.1 (with approved cipher suites) or higher instead.;10.1.2.24;58460;GROWLER;tcp;Medium;False;;;;SSL Version 2 and 3 Protocol Detection;http://www.schneier.com/paper-ssl.pdf http://support.microsoft.com/kb/187498 http://www.nessus.org/u?247c4540 https://www.openssl.org/~bodo/ssl-poodle.pdf http://www.nessus.org/u?5d15ba70 https://www.imperialviolet.org/2014/10/14/poodle.html https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The remote service encrypts traffic using a protocol with known weaknesses.;The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws. An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.  NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC&apos.S definition of &apos.strong cryptography&apos..;Consult the application&apos.s documentation to disable SSL 2.0 and 3.0. Use TLS 1.1 (with approved cipher suites) or higher instead.;10.1.2.24;62598;GROWLER;tcp;Medium;False;;;;SSL Version 2 and 3 Protocol Detection;http://www.schneier.com/paper-ssl.pdf http://support.microsoft.com/kb/187498 http://www.nessus.org/u?247c4540 https://www.openssl.org/~bodo/ssl-poodle.pdf http://www.nessus.org/u?5d15ba70 https://www.imperialviolet.org/2014/10/14/poodle.html https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The remote service encrypts traffic using a protocol with known weaknesses.;The remote service accepts connections encrypted using SSL 2.0 and/or SSL 3.0. These versions of SSL are affected by several cryptographic flaws. An attacker can exploit these flaws to conduct man-in-the-middle attacks or to decrypt communications between the affected service and clients.  NIST has determined that SSL 3.0 is no longer acceptable for secure communications. As of the date of enforcement found in PCI DSS v3.1, any version of SSL will not meet the PCI SSC&apos.S definition of &apos.strong cryptography&apos..;Consult the application&apos.s documentation to disable SSL 2.0 and 3.0. Use TLS 1.1 (with approved cipher suites) or higher instead.;10.1.2.24;54524;GROWLER;tcp;Medium;False;;;;SSL Version 2 and 3 Protocol Detection;http://www.schneier.com/paper-ssl.pdf http://support.microsoft.com/kb/187498 http://www.nessus.org/u?247c4540 https://www.openssl.org/~bodo/ssl-poodle.pdf http://www.nessus.org/u?5d15ba70 https://www.imperialviolet.org/2014/10/14/poodle.html https://tools.ietf.org/html/draft-ietf-tls-downgrade-scsv-00;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The SSL certificate for this service is for a different host.;The commonName (CN) of the SSL certificate presented on this service is for a different machine.;Purchase or generate a proper certificate for this service.;10.1.2.24;58460;GROWLER;tcp;Medium;False;;;;SSL Certificate with Wrong Hostname;;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The SSL certificate for this service is for a different host.;The commonName (CN) of the SSL certificate presented on this service is for a different machine.;Purchase or generate a proper certificate for this service.;10.1.2.24;62598;GROWLER;tcp;Medium;False;;;;SSL Certificate with Wrong Hostname;;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The SSL certificate for this service is for a different host.;The commonName (CN) of the SSL certificate presented on this service is for a different machine.;Purchase or generate a proper certificate for this service.;10.1.2.24;54524;GROWLER;tcp;Medium;False;;;;SSL Certificate with Wrong Hostname;;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The remote Windows host is affected by an elevation of privilege vulnerability.;The remote Windows host is affected by an elevation of privilege vulnerability in the Security Account Manager (SAM) and Local Security Authority (Domain Policy) (LSAD) protocols due to improper authentication level negotiation over Remote Procedure Call (RPC) channels. A man-in-the-middle attacker able to intercept communications between a client and a server hosting a SAM database can exploit this to force the authentication level to downgrade, allowing the attacker to impersonate an authenticated user and access the SAM database.;Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 2012, 8.1, RT 8.1, 2012 R2, and 10.;10.1.2.24;49172;GROWLER;tcp;Medium;True;CVE-2016-0128;86002;5.6;MS16-047: Security Update for SAM and LSAD Remote Protocols (3148527) (Badlock) (uncredentialed check);https://technet.microsoft.com/library/security/MS16-047 http://badlock.org/;OSVDB:136339 MSFT:MS16-047 CERT:813296 IAVA:2016-A-0093;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
It may be possible to get access to the remote host.;The remote version of the Remote Desktop Protocol Server (Terminal Service) is vulnerable to a man-in-the-middle (MiTM) attack. The RDP client makes no effort to validate the identity of the server when setting up encryption. An attacker with the ability to intercept traffic from the RDP server can establish encryption with the client and server without being detected. A MiTM attack of this nature would allow the attacker to obtain any sensitive information transmitted, including authentication credentials.  This flaw exists because the RDP server stores a hard-coded RSA private key in the mstlsapi.dll library. Any local user with access to this file (on any Windows system) can retrieve the key and use it for this attack.; Force the use of SSL as a transport layer for this service if supported, or/and  - Select the &apos.Allow connections only from computers running Remote Desktop with Network Level Authentication&apos. setting if it is available.;10.1.2.24;3389;GROWLER;tcp;Medium;True;CVE-2005-1794;13818;4.6;Microsoft Windows Remote Desktop Protocol Server Man-in-the-Middle Weakness;http://www.oxid.it/downloads/rdp-gbu.pdf http://www.nessus.org/u?e2628096 http://technet.microsoft.com/en-us/library/cc782610.aspx;OSVDB:17131;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The remote Windows host is affected by an elevation of privilege vulnerability.;The remote Windows host is affected by an elevation of privilege vulnerability in the Security Account Manager (SAM) and Local Security Authority (Domain Policy) (LSAD) protocols due to improper authentication level negotiation over Remote Procedure Call (RPC) channels. A man-in-the-middle attacker able to intercept communications between a client and a server hosting a SAM database can exploit this to force the authentication level to downgrade, allowing the attacker to impersonate an authenticated user and access the SAM database.;Microsoft has released a set of patches for Windows Vista, 2008, 7, 2008 R2, 2012, 8.1, RT 8.1, 2012 R2, and 10.;10.1.2.24;49155;GROWLER;tcp;Medium;True;CVE-2016-0128;86002;5.6;MS16-047: Security Update for SAM and LSAD Remote Protocols (3148527) (Badlock) (uncredentialed check);https://technet.microsoft.com/library/security/MS16-047 http://badlock.org/;OSVDB:136339 MSFT:MS16-047 CERT:813296 IAVA:2016-A-0093;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The remote host is not FIPS-140 compliant.;The encryption setting used by the remote Terminal Services service is not FIPS-140 compliant.;Change RDP encryption level to :   4. FIPS Compliant;10.1.2.24;3389;GROWLER;tcp;Low;False;;;;Terminal Services Encryption Level is not FIPS-140 Compliant;;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The remote host is using weak cryptography.;The remote Terminal Services service is not configured to use strong cryptography.   Using weak cryptography with this service may allow an attacker to eavesdrop on the communications more easily and obtain screenshots and/or keystrokes.;Change RDP encryption level to one of :   3. High   4. FIPS Compliant;10.1.2.24;3389;GROWLER;tcp;Medium;False;;;;Terminal Services Encryption Level is Medium or Low;;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
The remote Terminal Services doesn&apos.t use Network Level Authentication only.;The remote Terminal Services is not configured to use Network Level Authentication (NLA) only. NLA uses the Credential Security Support Provider (CredSSP) protocol to perform strong server authentication either through TLS/SSL or Kerberos mechanisms, which protect against man-in-the-middle attacks. In addition to improving authentication, NLA also helps protect the remote computer from malicious users and software by completing user authentication before a full RDP connection is established.;Enable Network Level Authentication (NLA) on the remote RDP server. This is generally done on the &apos.Remote&apos. tab of the &apos.System&apos. settings on Windows.;10.1.2.24;3389;GROWLER;tcp;Medium;False;;;;Terminal Services Doesn&apos.t Use Network Level Authentication (NLA) Only;http://technet.microsoft.com/en-us/library/cc732713.aspx http://www.nessus.org/u?e2628096;;00:50:56:84:98:03;Microsoft Windows Server 2012 Standard;
